Kickoff Time,Name,Position,Position Index,Team,Was Home,Assists,Bonus,Bps,Clean Sheets,Creativity,Element,F1,Fixture,Goals Conceded,Goals Scored,GW,Ict Index,Influence,Minutes,Opponent Team,Own Goals,Penalties Missed,Penalties Saved,Red Cards,Round,Saves,Selected,Team A Score,Team H Score,Threat,Total Points,Transfers Balance,Transfers In,Transfers Out,Value,X P,Yellow Cards
2/20/2021 12:30:00 PM,Callum Hudson-Odoi,MID,3,Chelsea,False,0,0,5,0,1.8,122,14931,246,0,0,25,0.6,2.6,30,16,0,0,0,0,25,0,61058,1,1,2,1,-7278,5247,12525,57,3.5,0
4/5/2021 5:00:00 PM,James McCarthy,MID,3,Crystal Palace,False,0,0,0,0,0,131,18750,292,0,0,30,0,0,0,7,0,0,0,0,30,0,60481,1,1,0,0,-629,53,682,43,-0.2,0
4/5/2021 5:00:00 PM,Brandon Pierrick,MID,3,Crystal Palace,False,0,0,0,0,0,147,18305,292,0,0,30,0,0,0,7,0,0,0,0,30,0,6499,1,1,0,0,-65,0,65,43,0,0
4/5/2021 5:00:00 PM,Max Meyer,MID,3,Crystal Palace,False,0,0,0,0,0,143,18532,292,0,0,30,0,0,0,7,0,0,0,0,30,0,2442,1,1,0,0,-13,0,13,47,0,0
4/5/2021 5:00:00 PM,James McArthur,MID,3,Crystal Palace,False,0,0,0,0,0,130,18229,292,0,0,30,0,0,0,7,0,0,0,0,30,0,6936,1,1,0,0,-58,6,64,52,-0.1,0
4/5/2021 5:00:00 PM,Andros Townsend,MID,3,Crystal Palace,False,0,0,0,0,0,137,18356,292,0,0,30,0,0,0,7,0,0,0,0,30,0,88616,1,1,0,0,-589,202,791,55,0,0
12/16/2020 8:00:00 PM,Brandon Pierrick,MID,3,Crystal Palace,False,0,0,0,0,0,147,7020,125,0,0,13,0,0,0,19,0,0,0,0,13,0,8410,1,1,0,0,-167,143,310,44,0,0
12/16/2020 8:00:00 PM,James McCarthy,MID,3,Crystal Palace,False,0,0,0,0,0,131,7364,125,0,0,13,0,0,0,19,0,0,0,0,13,0,88689,1,1,0,0,-1951,1095,3046,44,0,0
12/16/2020 8:00:00 PM,Jairo Riedewald,MID,3,Crystal Palace,False,0,0,0,0,0,144,7397,125,0,0,13,0,0,0,19,0,0,0,0,13,0,142742,1,1,0,0,-2260,6763,9023,44,1,0
12/16/2020 8:00:00 PM,Max Meyer,MID,3,Crystal Palace,False,0,0,0,0,0,143,7405,125,0,0,13,0,0,0,19,0,0,0,0,13,0,3022,1,1,0,0,-9,99,108,47,0,0
12/16/2020 8:00:00 PM,Jeffrey Schlupp,MID,3,Crystal Palace,False,0,0,2,0,0,142,6889,125,0,0,13,0,0,5,19,0,0,0,0,13,0,7515,1,1,0,1,1372,1599,227,54,2.8,0
12/5/2020 12:30:00 PM,Anthony Gordon,MID,3,Everton,False,0,0,0,0,0,168,5711,101,0,0,11,0,0,0,4,0,0,0,0,11,0,73857,1,1,0,0,4038,14279,10241,43,0.5,0
12/5/2020 12:30:00 PM,Jean-Philippe Gbamin,MID,3,Everton,False,0,0,0,0,0,161,6029,101,0,0,11,0,0,0,4,0,0,0,0,11,0,177,1,1,0,0,18,38,20,50,0,0
12/5/2020 12:30:00 PM,Tom Davies,MID,3,Everton,False,0,0,0,0,0,163,6008,101,0,0,11,0,0,0,4,0,0,0,0,11,0,6937,1,1,0,0,-101,113,214,53,1.8,0
12/5/2020 12:30:00 PM,Bernard Anício Caldeira Duarte,MID,3,Everton,False,0,0,0,0,0,154,5864,101,0,0,11,0,0,0,4,0,0,0,0,11,0,10966,1,1,0,0,-623,527,1150,58,0.8,0
12/5/2020 12:30:00 PM,Gylfi Sigurdsson,MID,3,Everton,False,0,0,-1,0,0.2,150,5718,101,0,0,11,2.2,5,9,4,0,0,0,0,11,0,62911,1,1,17,1,-2278,355,2633,68,1.2,0
4/18/2021 12:30:00 PM,Josh Onomah,MID,3,Fulham,False,0,0,0,0,0,188,19875,309,0,0,32,0,0,0,1,0,0,0,0,32,0,3077,1,1,0,0,34,73,39,46,-0.2,0
4/18/2021 12:30:00 PM,Jean Michaël Seri,MID,3,Fulham,False,0,0,0,0,0,189,19464,309,0,0,32,0,0,0,1,0,0,0,0,32,0,2189,1,1,0,0,-3,0,3,46,0,0
4/18/2021 12:30:00 PM,Stefan Johansen,MID,3,Fulham,False,0,0,0,0,0,174,19584,309,0,0,32,0,0,0,1,0,0,0,0,32,0,1129,1,1,0,0,-2,0,2,47,0,0
4/18/2021 12:30:00 PM,Kevin McDonald,MID,3,Fulham,False,0,0,0,0,0,172,19697,309,0,0,32,0,0,0,1,0,0,0,0,32,0,1537,1,1,0,0,-3,0,3,47,0,0
4/18/2021 12:30:00 PM,Neeskens Kebano,MID,3,Fulham,False,0,0,0,0,0,180,19828,309,0,0,32,0,0,0,1,0,0,0,0,32,0,2821,1,1,0,0,-10,0,10,47,0,0
4/18/2021 12:30:00 PM,Aboubakar Kamara,MID,3,Fulham,False,0,0,0,0,0,190,20130,309,0,0,32,0,0,0,1,0,0,0,0,32,0,3109,1,1,0,0,-9,0,9,48,0,0
4/18/2021 12:30:00 PM,Anthony Knockaert,MID,3,Fulham,False,0,0,0,0,0,177,19787,309,0,0,32,0,0,0,1,0,0,0,0,32,0,2344,1,1,0,0,-4,0,4,50,0,0
4/18/2021 12:30:00 PM,Tom Cairney,MID,3,Fulham,False,0,0,0,0,0,175,19512,309,0,0,32,0,0,0,1,0,0,0,0,32,0,6406,1,1,0,0,84,134,50,52,0,0
2/17/2021 6:00:00 PM,Josh Onomah,MID,3,Fulham,False,0,0,0,0,0,188,13863,160,0,0,24,0,0,0,4,0,0,0,0,24,0,2973,1,1,0,0,-5,67,72,46,-0.5,0
2/17/2021 6:00:00 PM,Jean Michaël Seri,MID,3,Fulham,False,0,0,0,0,0,189,13679,160,0,0,24,0,0,0,4,0,0,0,0,24,0,2252,1,1,0,0,-25,0,25,46,0,0
2/17/2021 6:00:00 PM,Stefan Johansen,MID,3,Fulham,False,0,0,0,0,0,174,13848,160,0,0,24,0,0,0,4,0,0,0,0,24,0,1159,1,1,0,0,-16,0,16,47,0,0
2/17/2021 6:00:00 PM,Kevin McDonald,MID,3,Fulham,False,0,0,0,0,0,172,14289,160,0,0,24,0,0,0,4,0,0,0,0,24,0,1580,1,1,0,0,-16,0,16,47,0,0
2/17/2021 6:00:00 PM,Neeskens Kebano,MID,3,Fulham,False,0,0,0,0,0,180,14361,160,0,0,24,0,0,0,4,0,0,0,0,24,0,2994,1,1,0,0,-75,0,75,47,0,0
2/17/2021 6:00:00 PM,Aboubakar Kamara,MID,3,Fulham,False,0,0,0,0,0,190,13789,160,0,0,24,0,0,0,4,0,0,0,0,24,0,3278,1,1,0,0,-108,0,108,48,0,0
2/17/2021 6:00:00 PM,Anthony Knockaert,MID,3,Fulham,False,0,0,0,0,0,177,14287,160,0,0,24,0,0,0,4,0,0,0,0,24,0,2408,1,1,0,0,-18,0,18,50,0,0
2/17/2021 6:00:00 PM,Tom Cairney,MID,3,Fulham,False,0,0,0,0,0,175,14160,160,0,0,24,0,0,0,4,0,0,0,0,24,0,6814,1,1,0,0,-158,84,242,52,0,0
2/17/2021 6:00:00 PM,André-Frank Zambo Anguissa,MID,3,Fulham,False,0,0,5,0,11.3,191,14245,160,0,0,24,1.7,6,29,4,0,0,0,0,24,0,125962,1,1,0,1,-7235,6147,13382,45,3.7,0
2/17/2021 6:00:00 PM,Ivan Ricardo Neves Abreu Cavaleiro,MID,3,Fulham,False,0,0,8,0,25.3,187,13722,160,0,0,24,3.4,8.6,23,4,0,0,0,0,24,0,17800,1,1,0,1,4461,6346,1885,53,4.1,0
5/18/2021 5:00:00 PM,Jean Michaël Seri,MID,3,Fulham,False,0,0,0,0,0,189,22955,364,0,0,37,0,0,0,13,0,0,0,0,37,0,2179,1,1,0,0,-2,0,2,46,0,0
5/18/2021 5:00:00 PM,Josh Onomah,MID,3,Fulham,False,0,0,0,0,0,188,23377,364,0,0,37,0,0,0,13,0,0,0,0,37,0,3105,1,1,0,0,5,38,33,46,0.5,0
5/18/2021 5:00:00 PM,Stefan Johansen,MID,3,Fulham,False,0,0,0,0,0,174,23078,364,0,0,37,0,0,0,13,0,0,0,0,37,0,1120,1,1,0,0,-1,0,1,47,0,0
5/18/2021 5:00:00 PM,Kevin McDonald,MID,3,Fulham,False,0,0,0,0,0,172,23190,364,0,0,37,0,0,0,13,0,0,0,0,37,0,1524,1,1,0,0,-3,0,3,47,0,0
5/18/2021 5:00:00 PM,Neeskens Kebano,MID,3,Fulham,False,0,0,0,0,0,180,23329,364,0,0,37,0,0,0,13,0,0,0,0,37,0,2793,1,1,0,0,-4,0,4,47,0,0
5/18/2021 5:00:00 PM,Aboubakar Kamara,MID,3,Fulham,False,0,0,0,0,0,190,23637,364,0,0,37,0,0,0,13,0,0,0,0,37,0,3075,1,1,0,0,-5,0,5,48,0,0
5/18/2021 5:00:00 PM,Anthony Knockaert,MID,3,Fulham,False,0,0,0,0,0,177,23284,364,0,0,37,0,0,0,13,0,0,0,0,37,0,2339,1,1,0,0,-1,0,1,50,0,0
5/18/2021 5:00:00 PM,Tom Cairney,MID,3,Fulham,False,0,0,0,0,0,175,23002,364,0,0,37,0,0,0,13,0,0,0,0,37,0,6344,1,1,0,0,78,117,39,52,0,0
5/18/2021 5:00:00 PM,Ruben Loftus-Cheek,MID,3,Fulham,False,0,0,4,0,0.6,115,23238,364,0,0,37,0.3,2,27,13,0,0,0,0,37,0,15104,1,1,0,1,-174,90,264,59,0,0
12/19/2020 8:00:00 PM,Harrison Reed,MID,3,Fulham,False,0,0,0,0,0,373,7492,135,0,0,14,0,0,0,14,0,0,0,0,14,0,47967,1,1,0,0,1724,3835,2111,44,1,0
12/19/2020 8:00:00 PM,Jean Michaël Seri,MID,3,Fulham,False,0,0,0,0,0,189,7424,135,0,0,14,0,0,0,14,0,0,0,0,14,0,2654,1,1,0,0,-51,30,81,46,0,0
12/19/2020 8:00:00 PM,Neeskens Kebano,MID,3,Fulham,False,0,0,0,0,0,180,7943,135,0,0,14,0,0,0,14,0,0,0,0,14,0,3465,1,1,0,0,-67,40,107,47,-0.5,0
12/19/2020 8:00:00 PM,Stefan Johansen,MID,3,Fulham,False,0,0,0,0,0,174,7547,135,0,0,14,0,0,0,14,0,0,0,0,14,0,1304,1,1,0,0,-18,4,22,47,0,0
12/19/2020 8:00:00 PM,Josh Onomah,MID,3,Fulham,False,0,0,0,0,0,188,7559,135,0,0,14,0,0,0,14,0,0,0,0,14,0,3117,1,1,0,0,-81,8,89,47,0,0
12/19/2020 8:00:00 PM,Kevin McDonald,MID,3,Fulham,False,0,0,0,0,0,172,7886,135,0,0,14,0,0,0,14,0,0,0,0,14,0,1774,1,1,0,0,-32,5,37,47,0,0
12/19/2020 8:00:00 PM,Aboubakar Kamara,MID,3,Fulham,False,0,0,0,0,0,190,7502,135,0,0,14,0,0,0,14,0,0,0,0,14,0,3703,1,1,0,0,-24,58,82,48,0,0
12/19/2020 8:00:00 PM,Anthony Knockaert,MID,3,Fulham,False,0,0,0,0,0,177,7885,135,0,0,14,0,0,0,14,0,0,0,0,14,0,2688,1,1,0,0,-41,2,43,51,0,0
12/19/2020 8:00:00 PM,Ivan Ricardo Neves Abreu Cavaleiro,MID,3,Fulham,False,0,0,0,0,0,187,7453,135,0,0,14,0,0,0,14,0,0,0,0,14,0,15553,1,1,0,0,2278,3384,1106,53,2.3,0
12/19/2020 8:00:00 PM,Ruben Loftus-Cheek,MID,3,Fulham,False,0,0,5,0,0.4,115,7670,135,0,0,14,0.3,2.2,13,14,0,0,0,0,14,0,16818,1,1,0,1,657,1557,900,59,2.5,0
10/18/2020 11:00:00 AM,Harrison Reed,MID,3,Fulham,False,0,0,0,0,0,373,2289,46,0,0,5,0,0,0,15,0,0,0,0,5,0,59038,1,1,0,0,-19492,294,19786,45,0,0
10/18/2020 11:00:00 AM,Jean Michaël Seri,MID,3,Fulham,False,0,0,0,0,0,189,2348,46,0,0,5,0,0,0,15,0,0,0,0,5,0,5035,1,1,0,0,-743,347,1090,47,-0.5,0
10/18/2020 11:00:00 AM,Josh Onomah,MID,3,Fulham,False,0,0,0,0,0,188,2384,46,0,0,5,0,0,0,15,0,0,0,0,5,0,6967,1,1,0,0,-1914,98,2012,48,-0.5,0
10/18/2020 11:00:00 AM,Kevin McDonald,MID,3,Fulham,False,0,0,0,0,0,172,2410,46,0,0,5,0,0,0,15,0,0,0,0,5,0,3233,1,1,0,0,-406,133,539,48,-0.5,0
10/18/2020 11:00:00 AM,Stefan Johansen,MID,3,Fulham,False,0,0,0,0,0,174,2604,46,0,0,5,0,0,0,15,0,0,0,0,5,0,2239,1,1,0,0,-226,65,291,48,-0.5,0
10/18/2020 11:00:00 AM,Neeskens Kebano,MID,3,Fulham,False,0,0,0,0,0,180,2508,46,0,0,5,0,0,0,15,0,0,0,0,5,0,5955,1,1,0,0,-1360,294,1654,48,0.2,0
10/18/2020 11:00:00 AM,Aboubakar Kamara,MID,3,Fulham,False,0,0,0,0,0,190,2087,46,0,0,5,0,0,0,15,0,0,0,0,5,0,6439,1,1,0,0,-1236,210,1446,49,-0.2,0
10/18/2020 11:00:00 AM,Anthony Knockaert,MID,3,Fulham,False,0,0,0,0,0,177,2126,46,0,0,5,0,0,0,15,0,0,0,0,5,0,5529,1,1,0,0,-1291,149,1440,52,0,0
1/13/2021 8:15:00 PM,Mario Lemina,MID,3,Fulham,False,0,0,0,0,0,493,9862,157,0,0,18,0,0,0,17,0,0,0,0,18,0,21713,1,1,0,0,-767,437,1204,45,-0.3,0
1/13/2021 8:15:00 PM,Jean Michaël Seri,MID,3,Fulham,False,0,0,0,0,0,189,9695,157,0,0,18,0,0,0,17,0,0,0,0,18,0,2430,1,1,0,0,-55,16,71,46,0,0
1/13/2021 8:15:00 PM,Neeskens Kebano,MID,3,Fulham,False,0,0,0,0,0,180,10034,157,0,0,18,0,0,0,17,0,0,0,0,18,0,3413,1,1,0,0,-52,75,127,47,-1.6,0
1/13/2021 8:15:00 PM,Stefan Johansen,MID,3,Fulham,False,0,0,0,0,0,174,9774,157,0,0,18,0,0,0,17,0,0,0,0,18,0,1223,1,1,0,0,-21,1,22,47,0,0
1/13/2021 8:15:00 PM,Kevin McDonald,MID,3,Fulham,False,0,0,0,0,0,172,9999,157,0,0,18,0,0,0,17,0,0,0,0,18,0,1653,1,1,0,0,-35,3,38,47,0,0
1/13/2021 8:15:00 PM,Anthony Knockaert,MID,3,Fulham,False,0,0,0,0,0,177,9998,157,0,0,18,0,0,0,17,0,0,0,0,18,0,2525,1,1,0,0,-43,5,48,50,0,0
1/13/2021 8:15:00 PM,Tom Cairney,MID,3,Fulham,False,0,0,0,0,0,175,9940,157,0,0,18,0,0,0,17,0,0,0,0,18,0,8653,1,1,0,0,-413,101,514,52,-0.3,0
1/13/2021 8:15:00 PM,Josh Onomah,MID,3,Fulham,False,0,0,3,0,0,188,9781,157,0,0,18,0,0,1,17,0,0,0,0,18,0,2840,1,1,0,1,-82,21,103,46,-1.6,0
1/13/2021 8:15:00 PM,Aboubakar Kamara,MID,3,Fulham,False,0,0,3,0,10.6,190,9749,157,0,0,18,1.3,2,4,17,0,0,0,0,18,0,3736,1,1,0,1,-27,120,147,48,-1.6,0
3/3/2021 6:00:00 PM,Matty James,MID,3,Leicester,False,0,0,0,0,0,222,16124,280,0,0,26,0,0,0,4,0,0,0,0,26,0,17997,1,1,0,0,-276,0,276,43,0,0
3/3/2021 6:00:00 PM,Adrien Silva,MID,3,Leicester,False,0,0,0,0,0,220,16021,280,0,0,26,0,0,0,4,0,0,0,0,26,0,16850,1,1,0,0,-118,0,118,44,0,0
3/3/2021 6:00:00 PM,Thakgalo Leshabela,MID,3,Leicester,False,0,0,0,0,0,661,16174,280,0,0,26,0,0,0,4,0,0,0,0,26,0,163,1,1,0,0,33,72,39,44,0.5,0
3/3/2021 6:00:00 PM,Demarai Gray,MID,3,Leicester,False,0,0,0,0,0,230,16031,280,0,0,26,0,0,0,4,0,0,0,0,26,0,5107,1,1,0,0,-64,0,64,51,0,0
3/3/2021 6:00:00 PM,Dennis Praet,MID,3,Leicester,False,0,0,0,0,0,225,15249,280,0,0,26,0,0,0,4,0,0,0,0,26,0,12385,1,1,0,0,-174,17,191,52,0,0
3/3/2021 6:00:00 PM,Cengiz Ünder,MID,3,Leicester,False,0,0,0,0,0,541,15225,280,0,0,26,0,0,0,4,0,0,0,0,26,0,4050,1,1,0,0,-15,93,108,57,0.9,0
3/3/2021 6:00:00 PM,Ayoze Pérez,MID,3,Leicester,False,0,0,0,0,0,229,16265,280,0,0,26,0,0,0,4,0,0,0,0,26,0,48397,1,1,0,0,-1866,43,1909,60,0,0
3/3/2021 6:00:00 PM,Harvey Barnes,MID,3,Leicester,False,0,0,0,0,0,235,16135,280,0,0,26,0,0,0,4,0,0,0,0,26,0,1818990,1,1,0,0,1089298,1114343,25045,69,11.1,0
3/3/2021 6:00:00 PM,James Maddison,MID,3,Leicester,False,0,0,0,0,0,231,16019,280,0,0,26,0,0,0,4,0,0,0,0,26,0,882507,1,1,0,0,-397634,67434,465068,73,5.2,0
3/3/2021 6:00:00 PM,Sidnei Tavares,MID,3,Leicester,False,0,0,3,0,0,676,15427,280,0,0,26,0,0,13,4,0,0,0,0,26,0,0,1,1,0,1,0,0,0,45,3,0
3/3/2021 6:00:00 PM,Marc Albrighton,MID,3,Leicester,False,0,0,4,0,25.9,221,15897,280,0,0,26,4,6,23,4,0,0,0,0,26,0,9431,1,1,8,1,54,518,464,52,2.5,0
12/28/2020 3:00:00 PM,Matty James,MID,3,Leicester,False,0,0,0,0,0,222,9019,152,0,0,16,0,0,0,6,0,0,0,0,16,0,23514,1,1,0,0,-500,115,615,43,0,0
12/28/2020 3:00:00 PM,Adrien Silva,MID,3,Leicester,False,0,0,0,0,0,220,8971,152,0,0,16,0,0,0,6,0,0,0,0,16,0,18971,1,1,0,0,-242,9,251,44,0,0
12/28/2020 3:00:00 PM,Wilfred Ndidi,MID,3,Leicester,False,0,0,0,0,0,236,8812,152,0,0,16,0,0,0,6,0,0,0,0,16,0,47766,1,1,0,0,623,1563,940,48,2.2,0
12/28/2020 3:00:00 PM,Marc Albrighton,MID,3,Leicester,False,0,0,0,0,0,221,8918,152,0,0,16,0,0,0,6,0,0,0,0,16,0,9241,1,1,0,0,191,432,241,53,2.5,0
12/28/2020 3:00:00 PM,Cengiz Ünder,MID,3,Leicester,False,0,0,0,0,0,541,8646,152,0,0,16,0,0,0,6,0,0,0,0,16,0,4681,1,1,0,0,-467,20,487,58,0.6,0
12/28/2020 3:00:00 PM,James Maddison,MID,3,Leicester,False,0,0,0,0,0,231,8970,152,0,0,16,0,0,0,6,0,0,0,0,16,0,544751,1,1,0,0,105517,128815,23298,72,5.3,0
12/28/2020 3:00:00 PM,Demarai Gray,MID,3,Leicester,False,0,0,3,0,1.3,230,8977,152,0,0,16,0.5,0.2,18,6,0,0,0,0,16,0,5813,1,1,3,1,-48,48,96,52,0.7,0
1/27/2021 8:15:00 PM,Matty James,MID,3,Leicester,False,0,0,0,0,0,222,11547,191,0,0,20,0,0,0,7,0,0,0,0,20,0,20466,1,1,0,0,-796,21,817,43,0,0
1/27/2021 8:15:00 PM,Adrien Silva,MID,3,Leicester,False,0,0,0,0,0,220,11488,191,0,0,20,0,0,0,7,0,0,0,0,20,0,17844,1,1,0,0,-303,4,307,44,0,0
1/27/2021 8:15:00 PM,Hamza Choudhury,MID,3,Leicester,False,0,0,0,0,0,234,11458,191,0,0,20,0,0,0,7,0,0,0,0,20,0,4154,1,1,0,0,-70,66,136,47,0.5,0
1/27/2021 8:15:00 PM,Dennis Praet,MID,3,Leicester,False,0,0,0,0,0,225,11061,191,0,0,20,0,0,0,7,0,0,0,0,20,0,14334,1,1,0,0,-1283,21,1304,52,0,0
1/27/2021 8:15:00 PM,Demarai Gray,MID,3,Leicester,False,0,0,0,0,0,230,11494,191,0,0,20,0,0,0,7,0,0,0,0,20,0,5783,1,1,0,0,-50,90,140,52,0.5,0
1/27/2021 8:15:00 PM,Cengiz Ünder,MID,3,Leicester,False,0,0,3,0,11.6,541,11049,191,0,0,20,4.9,3.2,22,7,0,0,0,0,20,0,4011,1,1,34,1,-99,85,184,57,0.7,0
1/27/2021 8:15:00 PM,Nampalys Mendy,MID,3,Leicester,False,0,0,8,0,1.9,518,11270,191,0,0,20,0.7,3.6,48,7,0,0,0,0,20,0,152063,1,1,1,1,-13669,4081,17750,44,0.7,0
4/30/2021 7:00:00 PM,Nampalys Mendy,MID,3,Leicester,False,0,0,0,0,0,518,20914,336,0,0,34,0,0,0,16,0,0,0,0,34,0,125789,1,1,0,0,-900,939,1839,42,0.5,0
4/30/2021 7:00:00 PM,Matty James,MID,3,Leicester,False,0,0,0,0,0,222,20792,336,0,0,34,0,0,0,16,0,0,0,0,34,0,17381,1,1,0,0,-43,0,43,43,0,0
4/30/2021 7:00:00 PM,Adrien Silva,MID,3,Leicester,False,0,0,0,0,0,220,21320,336,0,0,34,0,0,0,16,0,0,0,0,34,0,16492,1,1,0,0,-25,0,25,44,0,0
4/30/2021 7:00:00 PM,Thakgalo Leshabela,MID,3,Leicester,False,0,0,0,0,0,661,20940,336,0,0,34,0,0,0,16,0,0,0,0,34,0,314,1,1,0,0,-2,14,16,44,0.5,0
4/30/2021 7:00:00 PM,Sidnei Tavares,MID,3,Leicester,False,0,0,0,0,0,676,21321,336,0,0,34,0,0,0,16,0,0,0,0,34,0,258,1,1,0,0,9,29,20,44,0.5,0
4/30/2021 7:00:00 PM,Shane Flynn,MID,3,Leicester,False,0,0,0,0,0,684,20744,336,0,0,34,0,0,0,16,0,0,0,0,34,0,139,1,1,0,0,-2,16,18,45,0.5,0
4/30/2021 7:00:00 PM,Thanawat Suengchitthawon,MID,3,Leicester,False,0,0,0,0,0,687,20938,336,0,0,34,0,0,0,16,0,0,0,0,34,0,69,1,1,0,0,6,18,12,45,0.5,0
4/30/2021 7:00:00 PM,Hamza Choudhury,MID,3,Leicester,False,0,0,0,0,0,234,21229,336,0,0,34,0,0,0,16,0,0,0,0,34,0,4181,1,1,0,0,23,61,38,46,0.5,0
4/30/2021 7:00:00 PM,Demarai Gray,MID,3,Leicester,False,0,0,0,0,0,230,21214,336,0,0,34,0,0,0,16,0,0,0,0,34,0,4931,1,1,0,0,-9,0,9,51,0,0
4/30/2021 7:00:00 PM,Dennis Praet,MID,3,Leicester,False,0,0,0,0,0,225,21102,336,0,0,34,0,0,0,16,0,0,0,0,34,0,12278,1,1,0,0,-18,25,43,52,1,0
4/30/2021 7:00:00 PM,Cengiz Ünder,MID,3,Leicester,False,0,0,0,0,0,541,21279,336,0,0,34,0,0,0,16,0,0,0,0,34,0,3975,1,1,0,0,-1,19,20,57,0.5,0
4/30/2021 7:00:00 PM,Harvey Barnes,MID,3,Leicester,False,0,0,0,0,0,235,21007,336,0,0,34,0,0,0,16,0,0,0,0,34,0,235868,1,1,0,0,-4235,122,4357,66,0,0
4/30/2021 7:00:00 PM,Marc Albrighton,MID,3,Leicester,False,0,0,11,0,20.3,221,21262,336,0,0,34,2.8,6.4,21,16,0,0,0,0,34,0,11229,1,1,1,1,-300,227,527,52,2.3,0
11/28/2020 12:30:00 PM,Harvey Elliott,MID,3,Liverpool,False,0,0,0,0,0,265,5587,90,0,0,10,0,0,0,3,0,0,0,0,10,0,9380,1,1,0,0,95,653,558,43,0,0
11/28/2020 12:30:00 PM,Leighton Clarkson,MID,3,Liverpool,False,0,0,0,0,0,601,5296,90,0,0,10,0,0,0,3,0,0,0,0,10,0,69,1,1,0,0,39,49,10,45,1,0
11/28/2020 12:30:00 PM,Harry Wilson,MID,3,Liverpool,False,0,0,0,0,0,257,5295,90,0,0,10,0,0,0,3,0,0,0,0,10,0,2208,1,1,0,0,-50,3,53,51,0,0
11/28/2020 12:30:00 PM,Naby Keita,MID,3,Liverpool,False,0,0,0,0,0,261,5648,90,0,0,10,0,0,0,3,0,0,0,0,10,0,17536,1,1,0,0,-1196,179,1375,52,0.7,0
11/28/2020 12:30:00 PM,Thiago Alcántara do Nascimento,MID,3,Liverpool,False,0,0,0,0,0,531,5425,90,0,0,10,0,0,0,3,0,0,0,0,10,0,81061,1,1,0,0,-6899,1474,8373,58,0.5,0
11/28/2020 12:30:00 PM,Alex Oxlade-Chamberlain,MID,3,Liverpool,False,0,0,0,0,0,248,5401,90,0,0,10,0,0,0,3,0,0,0,0,10,0,1760,1,1,0,0,-8,29,37,63,0,0
11/28/2020 12:30:00 PM,Xherdan Shaqiri,MID,3,Liverpool,False,0,0,0,0,0,247,5389,90,0,0,10,0,0,0,3,0,0,0,0,10,0,4532,1,1,0,0,-450,96,546,64,0.7,0
12/13/2020 4:30:00 PM,Harvey Elliott,MID,3,Liverpool,False,0,0,0,0,0,265,6734,112,0,0,12,0,0,0,8,0,0,0,0,12,0,8703,1,1,0,0,-521,173,694,43,0,0
12/13/2020 4:30:00 PM,Leighton Clarkson,MID,3,Liverpool,False,0,0,0,0,0,601,6442,112,0,0,12,0,0,0,8,0,0,0,0,12,0,184,1,1,0,0,-2,38,40,45,1.5,0
12/13/2020 4:30:00 PM,Jake Cain,MID,3,Liverpool,False,0,0,0,0,0,607,6773,112,0,0,12,0,0,0,8,0,0,0,0,12,0,0,1,1,0,0,0,0,0,45,2.7,0
12/13/2020 4:30:00 PM,Harry Wilson,MID,3,Liverpool,False,0,0,0,0,0,257,6441,112,0,0,12,0,0,0,8,0,0,0,0,12,0,2135,1,1,0,0,-43,3,46,51,0,0
12/13/2020 4:30:00 PM,Naby Keita,MID,3,Liverpool,False,0,0,0,0,0,261,6796,112,0,0,12,0,0,0,8,0,0,0,0,12,0,16291,1,1,0,0,-257,267,524,52,2,0
12/13/2020 4:30:00 PM,James Milner,MID,3,Liverpool,False,0,0,0,0,0,241,6629,112,0,0,12,0,0,0,8,0,0,0,0,12,0,11349,1,1,0,0,-3152,39,3191,53,0,0
12/13/2020 4:30:00 PM,Thiago Alcántara do Nascimento,MID,3,Liverpool,False,0,0,0,0,0,531,6572,112,0,0,12,0,0,0,8,0,0,0,0,12,0,63270,1,1,0,0,-6273,234,6507,58,0,0
12/13/2020 4:30:00 PM,Alex Oxlade-Chamberlain,MID,3,Liverpool,False,0,0,0,0,0,248,6548,112,0,0,12,0,0,0,8,0,0,0,0,12,0,1761,1,1,0,0,-9,37,46,63,1.1,0
12/13/2020 4:30:00 PM,Xherdan Shaqiri,MID,3,Liverpool,False,0,0,0,0,0,247,6536,112,0,0,12,0,0,0,8,0,0,0,0,12,0,4043,1,1,0,0,-175,30,205,64,0,0
12/13/2020 4:30:00 PM,Diogo Jota,MID,3,Liverpool,False,0,0,0,0,0,468,6507,112,0,0,12,0,0,0,8,0,0,0,0,12,0,2126053,1,1,0,0,-105560,185347,290907,70,4.7,0
12/13/2020 4:30:00 PM,Takumi Minamino,MID,3,Liverpool,False,0,0,12,0,3.8,258,6403,112,0,0,12,1.4,9.8,45,8,0,0,0,0,12,0,10200,1,1,0,1,-172,273,445,60,2.5,0
4/19/2021 7:00:00 PM,Harvey Elliott,MID,3,Liverpool,False,0,0,0,0,0,265,19979,313,0,0,32,0,0,0,10,0,0,0,0,32,0,6075,1,1,0,0,-20,0,20,43,0,0
4/19/2021 7:00:00 PM,Curtis Jones,MID,3,Liverpool,False,0,0,0,0,0,263,19806,313,0,0,32,0,0,0,10,0,0,0,0,32,0,58419,1,1,0,0,-4364,209,4573,44,0.4,0
